family,query_id,schema_name,retrieval_correct,grounding_mode,param_coverage,type_match,key_overlap,instantiation_approx,error_type
Transportation / Shipping,nlp4lp_test_176,nlp4lp_test_176,1,semantic_ir_repair,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_179,nlp4lp_test_179,1,tfidf_greedy,0.857,0.000,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_179,nlp4lp_test_179,1,constrained,0.857,0.000,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_179,nlp4lp_test_179,1,opt_role_repair,0.857,0.000,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_179,nlp4lp_test_179,1,global_compat_full,0.857,0.000,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_179,nlp4lp_test_179,1,semantic_ir_repair,0.857,0.000,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_180,nlp4lp_test_180,1,tfidf_greedy,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_180,nlp4lp_test_180,1,constrained,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_180,nlp4lp_test_180,1,opt_role_repair,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_180,nlp4lp_test_180,1,global_compat_full,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_180,nlp4lp_test_180,1,semantic_ir_repair,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_181,nlp4lp_test_181,1,tfidf_greedy,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_181,nlp4lp_test_181,1,constrained,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_181,nlp4lp_test_181,1,opt_role_repair,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_181,nlp4lp_test_181,1,global_compat_full,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_181,nlp4lp_test_181,1,semantic_ir_repair,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_183,nlp4lp_test_183,1,tfidf_greedy,0.875,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_183,nlp4lp_test_183,1,constrained,0.875,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_183,nlp4lp_test_183,1,opt_role_repair,0.875,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_183,nlp4lp_test_183,1,global_compat_full,0.875,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_183,nlp4lp_test_183,1,semantic_ir_repair,0.875,0.857,1.000,1,none
Transportation / Shipping,nlp4lp_test_185,nlp4lp_test_185,1,tfidf_greedy,1.000,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_185,nlp4lp_test_185,1,constrained,0.667,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_185,nlp4lp_test_185,1,opt_role_repair,1.000,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_185,nlp4lp_test_185,1,global_compat_full,1.000,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_185,nlp4lp_test_185,1,semantic_ir_repair,1.000,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_186,nlp4lp_test_186,1,tfidf_greedy,1.000,0.750,1.000,1,none
Transportation / Shipping,nlp4lp_test_186,nlp4lp_test_186,1,constrained,0.750,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_186,nlp4lp_test_186,1,opt_role_repair,1.000,0.750,1.000,1,none
Transportation / Shipping,nlp4lp_test_186,nlp4lp_test_186,1,global_compat_full,1.000,0.750,1.000,1,none
Transportation / Shipping,nlp4lp_test_186,nlp4lp_test_186,1,semantic_ir_repair,0.750,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_187,nlp4lp_test_187,1,tfidf_greedy,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_187,nlp4lp_test_187,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_187,nlp4lp_test_187,1,opt_role_repair,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_187,nlp4lp_test_187,1,global_compat_full,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_187,nlp4lp_test_187,1,semantic_ir_repair,0.750,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_214,nlp4lp_test_214,1,tfidf_greedy,0.800,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_214,nlp4lp_test_214,1,constrained,0.600,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_214,nlp4lp_test_214,1,opt_role_repair,0.800,0.750,1.000,1,none
Transportation / Shipping,nlp4lp_test_214,nlp4lp_test_214,1,global_compat_full,0.800,0.750,1.000,1,none
Transportation / Shipping,nlp4lp_test_214,nlp4lp_test_214,1,semantic_ir_repair,0.600,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_216,nlp4lp_test_216,1,tfidf_greedy,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_216,nlp4lp_test_216,1,constrained,1.000,0.800,1.000,1,none
Transportation / Shipping,nlp4lp_test_216,nlp4lp_test_216,1,opt_role_repair,1.000,0.800,1.000,1,none
Transportation / Shipping,nlp4lp_test_216,nlp4lp_test_216,1,global_compat_full,1.000,0.800,1.000,1,none
Transportation / Shipping,nlp4lp_test_216,nlp4lp_test_216,1,semantic_ir_repair,1.000,0.800,1.000,1,none
Transportation / Shipping,nlp4lp_test_228,nlp4lp_test_228,1,tfidf_greedy,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_228,nlp4lp_test_228,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_228,nlp4lp_test_228,1,opt_role_repair,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_228,nlp4lp_test_228,1,global_compat_full,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_228,nlp4lp_test_228,1,semantic_ir_repair,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_240,nlp4lp_test_240,1,tfidf_greedy,0.750,0.167,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_240,nlp4lp_test_240,1,constrained,0.625,0.400,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_240,nlp4lp_test_240,1,opt_role_repair,0.625,0.600,1.000,0,none
Transportation / Shipping,nlp4lp_test_240,nlp4lp_test_240,1,global_compat_full,0.625,0.600,1.000,0,none
Transportation / Shipping,nlp4lp_test_240,nlp4lp_test_240,1,semantic_ir_repair,0.625,0.600,1.000,0,none
Transportation / Shipping,nlp4lp_test_243,nlp4lp_test_243,1,tfidf_greedy,0.857,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_243,nlp4lp_test_243,1,constrained,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_243,nlp4lp_test_243,1,opt_role_repair,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_243,nlp4lp_test_243,1,global_compat_full,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_243,nlp4lp_test_243,1,semantic_ir_repair,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_245,nlp4lp_test_245,1,tfidf_greedy,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_245,nlp4lp_test_245,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_245,nlp4lp_test_245,1,opt_role_repair,0.750,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_245,nlp4lp_test_245,1,global_compat_full,0.750,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_245,nlp4lp_test_245,1,semantic_ir_repair,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_248,nlp4lp_test_248,1,tfidf_greedy,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_248,nlp4lp_test_248,1,constrained,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_248,nlp4lp_test_248,1,opt_role_repair,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_248,nlp4lp_test_248,1,global_compat_full,0.857,0.833,1.000,1,none
Transportation / Shipping,nlp4lp_test_248,nlp4lp_test_248,1,semantic_ir_repair,0.714,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_251,nlp4lp_test_251,1,tfidf_greedy,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_251,nlp4lp_test_251,1,constrained,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_251,nlp4lp_test_251,1,opt_role_repair,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_251,nlp4lp_test_251,1,global_compat_full,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_251,nlp4lp_test_251,1,semantic_ir_repair,1.000,0.714,1.000,1,none
Transportation / Shipping,nlp4lp_test_254,nlp4lp_test_254,1,tfidf_greedy,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_254,nlp4lp_test_254,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_254,nlp4lp_test_254,1,opt_role_repair,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_254,nlp4lp_test_254,1,global_compat_full,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_254,nlp4lp_test_254,1,semantic_ir_repair,0.750,0.667,1.000,0,none
Transportation / Shipping,nlp4lp_test_262,nlp4lp_test_262,1,tfidf_greedy,1.000,0.800,1.000,1,none
Transportation / Shipping,nlp4lp_test_262,nlp4lp_test_262,1,constrained,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_262,nlp4lp_test_262,1,opt_role_repair,1.000,0.800,1.000,1,none
Transportation / Shipping,nlp4lp_test_262,nlp4lp_test_262,1,global_compat_full,1.000,0.800,1.000,1,none
Transportation / Shipping,nlp4lp_test_262,nlp4lp_test_262,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_269,nlp4lp_test_269,1,tfidf_greedy,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_269,nlp4lp_test_269,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_269,nlp4lp_test_269,1,opt_role_repair,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_269,nlp4lp_test_269,1,global_compat_full,1.000,0.500,1.000,0,none
Transportation / Shipping,nlp4lp_test_269,nlp4lp_test_269,1,semantic_ir_repair,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_309,nlp4lp_test_309,1,tfidf_greedy,0.333,1.000,1.000,0,low_param_coverage
Transportation / Shipping,nlp4lp_test_309,nlp4lp_test_309,1,constrained,0.333,1.000,1.000,0,low_param_coverage
Transportation / Shipping,nlp4lp_test_309,nlp4lp_test_309,1,opt_role_repair,0.000,0.000,1.000,0,low_param_coverage
Transportation / Shipping,nlp4lp_test_309,nlp4lp_test_309,1,global_compat_full,0.000,0.000,1.000,0,low_param_coverage
Transportation / Shipping,nlp4lp_test_309,nlp4lp_test_309,1,semantic_ir_repair,0.000,0.000,1.000,0,low_param_coverage
Transportation / Shipping,nlp4lp_test_31,nlp4lp_test_31,1,tfidf_greedy,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_31,nlp4lp_test_31,1,constrained,1.000,0.000,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_31,nlp4lp_test_31,1,opt_role_repair,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_31,nlp4lp_test_31,1,global_compat_full,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_31,nlp4lp_test_31,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_320,nlp4lp_test_320,1,tfidf_greedy,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_320,nlp4lp_test_320,1,constrained,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_320,nlp4lp_test_320,1,opt_role_repair,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_320,nlp4lp_test_320,1,global_compat_full,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_320,nlp4lp_test_320,1,semantic_ir_repair,0.500,1.000,1.000,0,none
Transportation / Shipping,nlp4lp_test_323,nlp4lp_test_323,1,tfidf_greedy,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_323,nlp4lp_test_323,1,constrained,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_323,nlp4lp_test_323,1,opt_role_repair,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_323,nlp4lp_test_323,1,global_compat_full,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_323,nlp4lp_test_323,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_324,nlp4lp_test_324,1,tfidf_greedy,0.714,0.800,1.000,0,none
Transportation / Shipping,nlp4lp_test_324,nlp4lp_test_324,1,constrained,0.714,0.800,1.000,0,none
Transportation / Shipping,nlp4lp_test_324,nlp4lp_test_324,1,opt_role_repair,0.714,0.600,1.000,0,none
Transportation / Shipping,nlp4lp_test_324,nlp4lp_test_324,1,global_compat_full,0.714,0.400,1.000,0,type_mismatch
Transportation / Shipping,nlp4lp_test_324,nlp4lp_test_324,1,semantic_ir_repair,0.714,0.800,1.000,0,none
Transportation / Shipping,nlp4lp_test_329,nlp4lp_test_329,1,tfidf_greedy,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_329,nlp4lp_test_329,1,constrained,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_329,nlp4lp_test_329,1,opt_role_repair,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_329,nlp4lp_test_329,1,global_compat_full,1.000,1.000,1.000,1,none
Transportation / Shipping,nlp4lp_test_329,nlp4lp_test_329,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_147,nlp4lp_test_147,1,tfidf_greedy,1.000,0.250,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_147,nlp4lp_test_147,1,constrained,1.000,0.250,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_147,nlp4lp_test_147,1,opt_role_repair,1.000,0.250,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_147,nlp4lp_test_147,1,global_compat_full,1.000,0.250,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_147,nlp4lp_test_147,1,semantic_ir_repair,0.750,0.333,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_163,nlp4lp_test_163,1,tfidf_greedy,1.000,0.500,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_163,nlp4lp_test_163,1,constrained,1.000,0.500,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_163,nlp4lp_test_163,1,opt_role_repair,0.875,0.571,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_163,nlp4lp_test_163,1,global_compat_full,0.875,0.429,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_163,nlp4lp_test_163,1,semantic_ir_repair,0.875,0.429,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_164,nlp4lp_test_164,1,tfidf_greedy,1.000,0.857,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_164,nlp4lp_test_164,1,constrained,0.857,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_164,nlp4lp_test_164,1,opt_role_repair,1.000,0.857,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_164,nlp4lp_test_164,1,global_compat_full,1.000,0.857,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_164,nlp4lp_test_164,1,semantic_ir_repair,1.000,0.857,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_177,nlp4lp_test_177,1,tfidf_greedy,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_177,nlp4lp_test_177,1,constrained,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_177,nlp4lp_test_177,1,opt_role_repair,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_177,nlp4lp_test_177,1,global_compat_full,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_177,nlp4lp_test_177,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_213,nlp4lp_test_213,1,tfidf_greedy,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_213,nlp4lp_test_213,1,constrained,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_213,nlp4lp_test_213,1,opt_role_repair,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_213,nlp4lp_test_213,1,global_compat_full,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_213,nlp4lp_test_213,1,semantic_ir_repair,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_215,nlp4lp_test_215,1,tfidf_greedy,1.000,0.571,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_215,nlp4lp_test_215,1,constrained,1.000,0.571,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_215,nlp4lp_test_215,1,opt_role_repair,1.000,0.571,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_215,nlp4lp_test_215,1,global_compat_full,0.857,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_215,nlp4lp_test_215,1,semantic_ir_repair,0.857,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_22,nlp4lp_test_22,1,tfidf_greedy,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_22,nlp4lp_test_22,1,constrained,1.000,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_22,nlp4lp_test_22,1,opt_role_repair,1.000,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_22,nlp4lp_test_22,1,global_compat_full,1.000,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_22,nlp4lp_test_22,1,semantic_ir_repair,1.000,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_222,nlp4lp_test_222,0,tfidf_greedy,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_222,nlp4lp_test_222,0,constrained,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_222,nlp4lp_test_222,0,opt_role_repair,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_222,nlp4lp_test_222,0,global_compat_full,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_222,nlp4lp_test_222,0,semantic_ir_repair,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_223,nlp4lp_test_223,1,tfidf_greedy,0.857,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_223,nlp4lp_test_223,1,constrained,0.857,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_223,nlp4lp_test_223,1,opt_role_repair,0.857,0.500,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_223,nlp4lp_test_223,1,global_compat_full,0.857,0.500,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_223,nlp4lp_test_223,1,semantic_ir_repair,0.857,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_225,nlp4lp_test_225,1,tfidf_greedy,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_225,nlp4lp_test_225,1,constrained,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_225,nlp4lp_test_225,1,opt_role_repair,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_225,nlp4lp_test_225,1,global_compat_full,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_225,nlp4lp_test_225,1,semantic_ir_repair,1.000,0.800,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_230,nlp4lp_test_230,1,tfidf_greedy,1.000,0.857,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_230,nlp4lp_test_230,1,constrained,1.000,0.857,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_230,nlp4lp_test_230,1,opt_role_repair,0.714,0.800,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_230,nlp4lp_test_230,1,global_compat_full,0.714,0.800,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_230,nlp4lp_test_230,1,semantic_ir_repair,0.714,0.800,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_232,nlp4lp_test_232,1,tfidf_greedy,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_232,nlp4lp_test_232,1,constrained,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_232,nlp4lp_test_232,1,opt_role_repair,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_232,nlp4lp_test_232,1,global_compat_full,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_232,nlp4lp_test_232,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_272,nlp4lp_test_272,1,tfidf_greedy,1.000,0.500,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_272,nlp4lp_test_272,1,constrained,1.000,0.167,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_272,nlp4lp_test_272,1,opt_role_repair,1.000,0.167,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_272,nlp4lp_test_272,1,global_compat_full,1.000,0.167,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_272,nlp4lp_test_272,1,semantic_ir_repair,1.000,0.167,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_276,nlp4lp_test_276,1,tfidf_greedy,0.833,0.400,1.000,0,type_mismatch
Worker / Staff Scheduling,nlp4lp_test_276,nlp4lp_test_276,1,constrained,0.667,0.750,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_276,nlp4lp_test_276,1,opt_role_repair,0.833,0.600,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_276,nlp4lp_test_276,1,global_compat_full,0.833,0.600,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_276,nlp4lp_test_276,1,semantic_ir_repair,0.833,0.600,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_306,nlp4lp_test_306,1,tfidf_greedy,0.000,0.000,1.000,0,low_param_coverage
Worker / Staff Scheduling,nlp4lp_test_306,nlp4lp_test_306,1,constrained,0.000,0.000,1.000,0,low_param_coverage
Worker / Staff Scheduling,nlp4lp_test_306,nlp4lp_test_306,1,opt_role_repair,0.000,0.000,1.000,0,low_param_coverage
Worker / Staff Scheduling,nlp4lp_test_306,nlp4lp_test_306,1,global_compat_full,0.000,0.000,1.000,0,low_param_coverage
Worker / Staff Scheduling,nlp4lp_test_306,nlp4lp_test_306,1,semantic_ir_repair,0.000,0.000,1.000,0,low_param_coverage
Worker / Staff Scheduling,nlp4lp_test_314,nlp4lp_test_314,1,tfidf_greedy,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_314,nlp4lp_test_314,1,constrained,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_314,nlp4lp_test_314,1,opt_role_repair,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_314,nlp4lp_test_314,1,global_compat_full,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_314,nlp4lp_test_314,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_39,nlp4lp_test_39,1,tfidf_greedy,0.667,0.750,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_39,nlp4lp_test_39,1,constrained,0.667,0.750,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_39,nlp4lp_test_39,1,opt_role_repair,0.667,0.750,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_39,nlp4lp_test_39,1,global_compat_full,0.667,0.750,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_39,nlp4lp_test_39,1,semantic_ir_repair,0.667,0.750,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_4,nlp4lp_test_4,0,tfidf_greedy,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_4,nlp4lp_test_4,0,constrained,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_4,nlp4lp_test_4,0,opt_role_repair,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_4,nlp4lp_test_4,0,global_compat_full,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_4,nlp4lp_test_4,0,semantic_ir_repair,0.000,0.000,0.000,0,retrieval_miss
Worker / Staff Scheduling,nlp4lp_test_49,nlp4lp_test_49,1,tfidf_greedy,0.667,1.000,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_49,nlp4lp_test_49,1,constrained,0.667,1.000,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_49,nlp4lp_test_49,1,opt_role_repair,0.667,1.000,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_49,nlp4lp_test_49,1,global_compat_full,0.667,1.000,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_49,nlp4lp_test_49,1,semantic_ir_repair,0.667,1.000,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_59,nlp4lp_test_59,1,tfidf_greedy,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_59,nlp4lp_test_59,1,constrained,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_59,nlp4lp_test_59,1,opt_role_repair,1.000,0.833,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_59,nlp4lp_test_59,1,global_compat_full,1.000,0.833,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_59,nlp4lp_test_59,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_69,nlp4lp_test_69,1,tfidf_greedy,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_69,nlp4lp_test_69,1,constrained,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_69,nlp4lp_test_69,1,opt_role_repair,1.000,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_69,nlp4lp_test_69,1,global_compat_full,1.000,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_69,nlp4lp_test_69,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Worker / Staff Scheduling,nlp4lp_test_79,nlp4lp_test_79,1,tfidf_greedy,1.000,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_79,nlp4lp_test_79,1,constrained,1.000,0.667,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_79,nlp4lp_test_79,1,opt_role_repair,1.000,0.500,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_79,nlp4lp_test_79,1,global_compat_full,1.000,0.500,1.000,0,none
Worker / Staff Scheduling,nlp4lp_test_79,nlp4lp_test_79,1,semantic_ir_repair,1.000,0.500,1.000,0,none
