method,query_id,predicted_doc_id,gold_doc_id,schema_correct,ordinary_ready,strict_ready,false_ready,param_coverage,type_match,n_expected_scalar,n_filled,exact5,exact20,key_overlap
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_96,nlp4lp_test_231,nlp4lp_test_96,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_97,nlp4lp_test_97,nlp4lp_test_97,1,0,0,0,1.0,0.6666666666666666,9,9,0.0,0.1111111111111111,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_98,nlp4lp_test_98,nlp4lp_test_98,1,0,0,0,0.8,0.75,5,4,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_99,nlp4lp_test_99,nlp4lp_test_99,1,1,1,0,1.0,1.0,3,3,1.0,1.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_100,nlp4lp_test_100,nlp4lp_test_100,1,1,1,0,1.0,1.0,9,9,0.2222222222222222,0.4444444444444444,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_101,nlp4lp_test_101,nlp4lp_test_101,1,0,0,0,1.0,0.75,4,4,0.25,0.75,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_102,nlp4lp_test_57,nlp4lp_test_102,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_103,nlp4lp_test_103,nlp4lp_test_103,1,1,1,0,1.0,0.8571428571428571,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_104,nlp4lp_test_104,nlp4lp_test_104,1,1,1,0,1.0,0.8,5,5,0.2,0.2,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_105,nlp4lp_test_105,nlp4lp_test_105,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_106,nlp4lp_test_27,nlp4lp_test_106,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_107,nlp4lp_test_107,nlp4lp_test_107,1,1,1,0,0.9,1.0,10,9,0.1111111111111111,0.1111111111111111,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_108,nlp4lp_test_108,nlp4lp_test_108,1,1,1,0,1.0,0.8,5,5,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_109,nlp4lp_test_127,nlp4lp_test_109,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_110,nlp4lp_test_110,nlp4lp_test_110,1,1,1,0,1.0,1.0,9,9,0.2222222222222222,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_111,nlp4lp_test_111,nlp4lp_test_111,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_112,nlp4lp_test_112,nlp4lp_test_112,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_113,nlp4lp_test_113,nlp4lp_test_113,1,1,1,0,1.0,0.8571428571428571,7,7,0.5714285714285714,0.5714285714285714,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_114,nlp4lp_test_89,nlp4lp_test_114,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_115,nlp4lp_test_115,nlp4lp_test_115,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_116,nlp4lp_test_116,nlp4lp_test_116,1,0,0,0,1.0,0.75,4,4,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_117,nlp4lp_test_131,nlp4lp_test_117,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_118,nlp4lp_test_118,nlp4lp_test_118,1,0,0,0,1.0,0.6,5,5,0.2,0.2,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_119,nlp4lp_test_119,nlp4lp_test_119,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_120,nlp4lp_test_120,nlp4lp_test_120,1,1,1,0,1.0,1.0,9,9,0.1111111111111111,0.1111111111111111,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_121,nlp4lp_test_121,nlp4lp_test_121,1,1,1,0,1.0,1.0,4,4,0.0,0.5,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_122,nlp4lp_test_122,nlp4lp_test_122,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_123,nlp4lp_test_123,nlp4lp_test_123,1,1,1,0,1.0,0.8571428571428571,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_124,nlp4lp_test_124,nlp4lp_test_124,1,1,1,0,1.0,0.8,5,5,0.2,0.2,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_125,nlp4lp_test_125,nlp4lp_test_125,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_126,nlp4lp_test_27,nlp4lp_test_126,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_127,nlp4lp_test_127,nlp4lp_test_127,1,1,1,0,1.0,1.0,9,9,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_128,nlp4lp_test_204,nlp4lp_test_128,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_129,nlp4lp_test_129,nlp4lp_test_129,1,1,1,0,1.0,1.0,8,8,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_130,diet_lp,nlp4lp_test_130,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_131,nlp4lp_test_131,nlp4lp_test_131,1,1,1,0,1.0,1.0,4,4,0.0,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_132,nlp4lp_test_132,nlp4lp_test_132,1,1,1,0,1.0,1.0,2,2,0.5,0.5,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_133,nlp4lp_test_133,nlp4lp_test_133,1,1,1,0,1.0,1.0,5,5,0.4,0.4,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_134,nlp4lp_test_134,nlp4lp_test_134,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_135,nlp4lp_test_135,nlp4lp_test_135,1,1,1,0,1.0,0.8888888888888888,9,9,0.2222222222222222,0.2222222222222222,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_136,nlp4lp_test_136,nlp4lp_test_136,1,1,1,0,1.0,1.0,9,9,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_137,nlp4lp_test_204,nlp4lp_test_137,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_138,nlp4lp_test_138,nlp4lp_test_138,1,1,1,0,1.0,1.0,6,6,0.6666666666666666,0.6666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_139,nlp4lp_test_139,nlp4lp_test_139,1,1,1,0,0.8571428571428571,0.8333333333333334,7,6,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_140,nlp4lp_test_140,nlp4lp_test_140,1,1,1,0,1.0,1.0,7,7,0.42857142857142855,0.42857142857142855,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_141,nlp4lp_test_141,nlp4lp_test_141,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.2857142857142857,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_142,nlp4lp_test_142,nlp4lp_test_142,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_143,nlp4lp_test_169,nlp4lp_test_143,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_144,nlp4lp_test_144,nlp4lp_test_144,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_145,nlp4lp_test_162,nlp4lp_test_145,0,1,0,1,1.0,1.0,1,1,,,0.3333333333333333
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_146,nlp4lp_test_146,nlp4lp_test_146,1,1,1,0,1.0,1.0,5,5,0.2,0.2,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_147,nlp4lp_test_151,nlp4lp_test_147,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_148,nlp4lp_test_148,nlp4lp_test_148,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_149,nlp4lp_test_149,nlp4lp_test_149,1,1,1,0,0.8571428571428571,0.8333333333333334,7,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_150,nlp4lp_test_150,nlp4lp_test_150,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_151,nlp4lp_test_151,nlp4lp_test_151,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_152,nlp4lp_test_152,nlp4lp_test_152,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_153,nlp4lp_test_153,nlp4lp_test_153,1,1,1,0,0.875,0.8571428571428571,8,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_154,nlp4lp_test_154,nlp4lp_test_154,1,1,1,0,1.0,1.0,7,7,0.5714285714285714,0.5714285714285714,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_155,nlp4lp_test_155,nlp4lp_test_155,1,1,1,0,1.0,1.0,3,3,1.0,1.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_156,nlp4lp_test_156,nlp4lp_test_156,1,0,0,0,0.8,0.75,5,4,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_157,nlp4lp_test_157,nlp4lp_test_157,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_158,nlp4lp_test_158,nlp4lp_test_158,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_159,nlp4lp_test_159,nlp4lp_test_159,1,1,1,0,0.8571428571428571,0.8333333333333334,7,6,0.16666666666666666,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_160,nlp4lp_test_160,nlp4lp_test_160,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_161,nlp4lp_test_151,nlp4lp_test_161,0,1,0,1,1.0,1.0,5,5,,,0.7142857142857143
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_162,nlp4lp_test_162,nlp4lp_test_162,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_163,nlp4lp_test_163,nlp4lp_test_163,1,1,1,0,1.0,0.875,8,8,0.125,0.125,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_164,nlp4lp_test_164,nlp4lp_test_164,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_165,nlp4lp_test_183,nlp4lp_test_165,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_166,nlp4lp_test_166,nlp4lp_test_166,1,0,0,0,0.75,1.0,4,3,0.6666666666666666,0.6666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_167,nlp4lp_test_167,nlp4lp_test_167,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_168,nlp4lp_test_168,nlp4lp_test_168,1,1,1,0,1.0,1.0,6,6,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_169,nlp4lp_test_169,nlp4lp_test_169,1,1,1,0,0.8571428571428571,1.0,7,6,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_170,nlp4lp_test_160,nlp4lp_test_170,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_171,nlp4lp_test_151,nlp4lp_test_171,0,1,0,1,1.0,1.0,1,1,,,0.14285714285714285
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_172,nlp4lp_test_172,nlp4lp_test_172,1,1,1,0,1.0,1.0,6,6,0.6666666666666666,0.6666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_173,nlp4lp_test_173,nlp4lp_test_173,1,1,1,0,1.0,0.875,8,8,0.125,0.125,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_174,nlp4lp_test_174,nlp4lp_test_174,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_175,nlp4lp_test_155,nlp4lp_test_175,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_176,nlp4lp_test_176,nlp4lp_test_176,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_177,nlp4lp_test_177,nlp4lp_test_177,1,1,1,0,1.0,1.0,5,5,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_178,nlp4lp_test_178,nlp4lp_test_178,1,1,1,0,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_179,nlp4lp_test_183,nlp4lp_test_179,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_180,nlp4lp_test_180,nlp4lp_test_180,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_181,nlp4lp_test_181,nlp4lp_test_181,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_182,nlp4lp_test_182,nlp4lp_test_182,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_183,nlp4lp_test_183,nlp4lp_test_183,1,1,1,0,0.875,1.0,8,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_184,nlp4lp_test_184,nlp4lp_test_184,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_185,nlp4lp_test_185,nlp4lp_test_185,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_186,nlp4lp_test_183,nlp4lp_test_186,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_187,nlp4lp_test_187,nlp4lp_test_187,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_188,diet_lp,nlp4lp_test_188,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_189,nlp4lp_test_189,nlp4lp_test_189,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_190,nlp4lp_test_190,nlp4lp_test_190,1,1,1,0,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_191,nlp4lp_test_191,nlp4lp_test_191,1,1,1,0,1.0,1.0,8,8,0.0,0.375,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_192,nlp4lp_test_192,nlp4lp_test_192,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_193,nlp4lp_test_193,nlp4lp_test_193,1,1,1,0,1.0,1.0,8,8,0.25,0.375,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_194,nlp4lp_test_32,nlp4lp_test_194,0,1,0,1,1.0,1.0,2,2,,,0.25
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_195,nlp4lp_test_195,nlp4lp_test_195,1,0,0,0,0.875,0.7142857142857143,8,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_196,nlp4lp_test_196,nlp4lp_test_196,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_197,nlp4lp_test_197,nlp4lp_test_197,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_198,nlp4lp_test_198,nlp4lp_test_198,1,1,1,0,1.0,1.0,11,11,0.09090909090909091,0.18181818181818182,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_199,nlp4lp_test_25,nlp4lp_test_199,0,1,0,1,1.0,1.0,1,1,,,0.5
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_200,nlp4lp_test_200,nlp4lp_test_200,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.42857142857142855,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_201,nlp4lp_test_193,nlp4lp_test_201,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_202,nlp4lp_test_202,nlp4lp_test_202,1,1,1,0,1.0,1.0,6,6,0.5,0.5,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_203,nlp4lp_test_203,nlp4lp_test_203,1,0,0,0,1.0,0.3333333333333333,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_204,nlp4lp_test_204,nlp4lp_test_204,1,0,0,0,1.0,0.75,8,8,0.125,0.125,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_205,nlp4lp_test_205,nlp4lp_test_205,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_206,nlp4lp_test_206,nlp4lp_test_206,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_207,nlp4lp_test_207,nlp4lp_test_207,1,1,1,0,1.0,1.0,5,5,1.0,1.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_208,nlp4lp_test_208,nlp4lp_test_208,1,1,1,0,1.0,1.0,7,7,0.42857142857142855,0.5714285714285714,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_209,nlp4lp_test_209,nlp4lp_test_209,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.42857142857142855,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_210,nlp4lp_test_210,nlp4lp_test_210,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_211,nlp4lp_test_211,nlp4lp_test_211,1,1,1,0,1.0,1.0,5,5,0.6,0.8,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_212,nlp4lp_test_212,nlp4lp_test_212,1,1,1,0,1.0,1.0,10,10,0.6,0.6,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_213,nlp4lp_test_213,nlp4lp_test_213,1,1,1,0,1.0,0.8,5,5,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_214,nlp4lp_test_214,nlp4lp_test_214,1,1,1,0,1.0,1.0,5,5,0.4,0.4,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_215,nlp4lp_test_215,nlp4lp_test_215,1,0,0,0,1.0,0.5714285714285714,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_216,nlp4lp_test_216,nlp4lp_test_216,1,1,1,0,1.0,1.0,5,5,0.2,0.2,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_217,nlp4lp_test_217,nlp4lp_test_217,1,1,1,0,1.0,1.0,7,7,0.0,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_218,nlp4lp_test_218,nlp4lp_test_218,1,1,1,0,1.0,1.0,8,8,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_219,nlp4lp_test_219,nlp4lp_test_219,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_220,nlp4lp_test_238,nlp4lp_test_220,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_221,nlp4lp_test_221,nlp4lp_test_221,1,1,1,0,1.0,1.0,11,11,0.09090909090909091,0.09090909090909091,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_222,nlp4lp_test_214,nlp4lp_test_222,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_223,nlp4lp_test_223,nlp4lp_test_223,1,0,0,0,0.8571428571428571,0.6666666666666666,7,6,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_224,nlp4lp_test_224,nlp4lp_test_224,1,1,1,0,1.0,1.0,7,7,0.42857142857142855,0.42857142857142855,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_225,nlp4lp_test_225,nlp4lp_test_225,1,1,1,0,1.0,0.8,10,10,0.0,0.2,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_226,nlp4lp_test_226,nlp4lp_test_226,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_227,nlp4lp_test_227,nlp4lp_test_227,1,1,1,0,1.0,0.9,10,10,0.1,0.1,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_228,nlp4lp_test_228,nlp4lp_test_228,1,1,1,0,1.0,1.0,4,4,0.5,0.5,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_229,nlp4lp_test_219,nlp4lp_test_229,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_230,nlp4lp_test_230,nlp4lp_test_230,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_231,nlp4lp_test_231,nlp4lp_test_231,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_232,nlp4lp_test_232,nlp4lp_test_232,1,1,1,0,1.0,1.0,8,8,0.125,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_233,nlp4lp_test_233,nlp4lp_test_233,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_234,nlp4lp_test_185,nlp4lp_test_234,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_235,nlp4lp_test_235,nlp4lp_test_235,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_236,nlp4lp_test_236,nlp4lp_test_236,1,1,1,0,1.0,0.8,5,5,0.4,0.4,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_237,nlp4lp_test_237,nlp4lp_test_237,1,1,1,0,1.0,1.0,9,9,0.1111111111111111,0.2222222222222222,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_238,nlp4lp_test_238,nlp4lp_test_238,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_239,nlp4lp_test_142,nlp4lp_test_239,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_240,nlp4lp_test_240,nlp4lp_test_240,1,1,1,0,1.0,1.0,8,8,0.25,0.25,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_241,nlp4lp_test_241,nlp4lp_test_241,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_242,nlp4lp_test_183,nlp4lp_test_242,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_243,nlp4lp_test_243,nlp4lp_test_243,1,1,1,0,0.8571428571428571,0.8333333333333334,7,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_244,nlp4lp_test_244,nlp4lp_test_244,1,0,0,0,1.0,0.7142857142857143,7,7,0.42857142857142855,0.42857142857142855,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_245,nlp4lp_test_245,nlp4lp_test_245,1,0,0,0,1.0,0.75,4,4,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_246,nlp4lp_test_246,nlp4lp_test_246,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_247,nlp4lp_test_134,nlp4lp_test_247,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_248,nlp4lp_test_129,nlp4lp_test_248,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_249,nlp4lp_test_249,nlp4lp_test_249,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_250,nlp4lp_test_267,nlp4lp_test_250,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_251,nlp4lp_test_251,nlp4lp_test_251,1,1,1,0,1.0,1.0,7,7,0.5714285714285714,0.5714285714285714,1.0
tfidf_hierarchical_acceptance_rerank,nlp4lp_test_252,nlp4lp_test_204,nlp4lp_test_252,0,0,0,0,0.0,0.0,0,0,,,0.0
